0,1,77274,0,2
0,1,78964,0,3
0,1,79435,0,1
0,1,79846,0,0
0,1,80710,0,2
0,1,82451,0,3
0,1,83732,0,2
0,1,84178,0,3
0,1,84982,0,0
0,1,85966,0,1
0,1,87236,0,0
0,1,87647,0,1
0,1,88053,0,3
0,1,88474,0,2
0,1,88987,0,1
0,1,89429,0,0
0,1,91268,0,0
0,1,92239,0,1
0,1,93038,0,0
0,1,94784,0,2
0,1,95169,0,0
0,1,95627,0,3
0,1,96039,0,0
0,1,96549,0,3
0,1,96968,0,2
0,1,97204,0,1
0,1,97399,0,2
0,1,97816,0,0
0,1,98280,0,1
0,1,98699,0,0
0,1,99153,0,2
0,1,99525,0,0
0,1,99994,0,3
0,1,100443,0,2
0,1,100706,0,1
0,1,100892,0,2
0,1,101324,0,0
0,1,101776,0,1
0,1,102684,0,0
0,1,103578,0,1
0,1,103999,0,2
0,1,104477,0,3
0,1,105375,0,0
0,1,105797,0,1
0,1,106219,0,2
0,1,107096,0,0
0,1,107560,0,1
0,1,108022,0,3
0,1,108876,0,0
0,1,109321,0,2
0,1,109772,0,3
0,1,110730,0,3
0,1,111132,0,2
0,1,111559,0,1
0,1,112036,0,2
0,1,112478,0,0
0,1,113376,0,3
0,1,114340,0,2
0,1,115629,0,1
0,1,116066,0,0
0,1,116444,0,2
0,1,116906,0,1
0,1,117347,0,0
0,1,117769,0,0
0,1,118211,0,1
0,1,118670,0,0
0,1,119584,0,1
0,1,120011,0,0
0,1,120437,0,2
0,1,120845,0,0
0,1,121312,0,3
0,1,121766,0,2
0,1,122010,0,1
0,1,122211,0,2
0,1,122643,0,0
0,1,123079,0,1
0,1,123547,0,0
0,1,123757,0,1
0,1,123983,0,2
0,1,124434,0,1
0,1,124628,0,2
0,1,124872,0,3
0,1,125338,0,2
0,1,125549,0,1
0,1,125780,0,2
0,1,126172,0,0
0,1,126628,0,1
0,1,127547,0,2
0,1,128420,0,3
0,1,128867,0,1
0,1,129664,0,1
0,1,130106,0,2
0,1,130544,0,0
0,1,131461,0,0
0,1,131888,0,1
0,1,132373,0,0
0,1,132750,0,2
0,1,133174,0,0
0,1,133654,0,1
0,1,133915,0,0
0,1,134156,0,1
0,1,134427,0,0
0,1,135461,0,2
0,1,136665,0,0
0,1,136941,0,1
0,1,137171,0,2
0,1,138459,0,2
0,1,138690,0,1
0,1,138928,0,2
0,1,140727,0,3
0,1,141662,0,1
0,1,142665,0,3
0,1,143802,0,3
0,1,144214,0,2
0,1,144651,0,3
0,1,145057,0,2
0,1,145494,0,1
0,1,145936,0,0
0,1,146380,0,1
0,1,146819,0,0
0,1,147715,0,1
0,1,148154,0,0
0,1,148596,0,2
0,1,149008,0,0
0,1,149504,0,3
0,1,149925,0,2
0,1,150132,0,1
0,1,150328,0,2
0,1,150778,0,0
0,1,151268,0,1
0,1,151661,0,0
0,1,152122,0,2
0,1,152473,0,0
0,1,152987,0,3
0,1,153422,0,2
0,1,153663,0,1
0,1,153879,0,2
0,1,154306,0,0
0,1,154787,0,1
0,1,155727,0,2
0,1,156549,0,3
0,1,157805,0,2
0,1,158281,0,1
0,1,158732,0,3
0,1,159696,0,3
0,1,160118,0,2
0,1,160519,0,3
0,1,161418,0,3
0,1,161804,0,1
0,1,162245,0,3
0,1,163179,0,3
0,1,163616,0,0
0,1,164018,0,3
0,1,164925,0,0
0,1,165361,0,2
0,1,165738,0,0
0,1,166694,0,2
0,1,167115,0,1
0,1,167524,0,0
0,1,168925,0,2
0,1,170717,0,0
0,1,172519,0,1
0,1,174283,0,0
0,1,175150,0,3
0,1,176073,0,2
0,1,177418,0,1
0,1,177819,0,0
0,1,178221,0,2
0,1,178629,0,1
0,1,179089,0,0
0,1,179572,0,0
0,1,179999,0,1
0,1,180436,0,0
0,1,181400,0,1
0,1,181852,0,0
0,1,182310,0,2
0,1,182678,0,0
0,1,183161,0,3
0,1,183583,0,2
0,1,183802,0,1
0,1,184028,0,2
0,1,184505,0,0
0,1,184946,0,1
0,1,185391,0,0
0,1,185612,0,1
0,1,185843,0,2
0,1,186297,0,1
0,1,186475,0,2
0,1,186726,0,3
0,1,187183,0,2
0,1,187401,0,1
0,1,187637,0,2
0,1,188099,0,0
0,1,188601,0,3
0,1,189513,0,2
0,1,190361,0,1
0,1,191264,0,0
0,1,192095,0,0
0,1,192519,0,1
0,1,192948,0,2
0,1,193588,0,3
0,1,193883,0,0
0,1,194728,0,1
0,1,195606,0,0
0,1,196489,0,2
0,1,197352,0,1
0,1,197734,0,2
0,1,198219,0,3
0,1,198622,0,2
0,1,199027,0,1
0,1,199516,0,0
0,1,199957,0,2
0,1,200886,0,1
0,1,201263,0,2
0,1,201665,0,0
0,1,202542,0,1
0,1,203005,0,2
0,1,203433,0,0
0,1,204361,0,1
0,1,204763,0,2
0,1,205221,0,0
0,1,206082,0,1
0,1,206457,0,2
0,1,206935,0,0
0,1,207795,0,2
0,1,208225,0,3
0,1,208672,0,1
0,1,209503,0,2
0,1,209892,0,3
0,1,210342,0,1
0,1,211262,0,2
0,1,211653,0,3
0,1,212109,0,1
0,1,213054,0,2
0,1,213440,0,3
0,1,213918,0,1
0,1,214911,0,2
0,1,215303,0,3
0,1,215769,0,1
0,1,216638,0,2
0,1,217005,0,3
0,1,217451,0,0
0,1,218430,0,1
0,1,218776,0,2
0,1,219268,0,0
0,1,220317,0,2
0,1,220683,0,3
0,1,221193,0,0
0,1,222144,0,1
0,1,222576,0,0
0,1,222983,0,2
0,1,223391,0,3
0,1,223908,0,1
0,1,224283,0,2
0,1,224784,0,3
0,1,225748,0,0
0,1,226119,0,1
0,1,226561,0,2
0,1,227429,0,0
0,1,227876,0,1
0,1,228368,0,2
0,1,229272,0,0
0,1,229708,0,1
0,1,230180,0,3
0,1,231049,0,0
0,1,231475,0,1
0,1,231917,0,2
0,1,232861,0,0
0,1,233306,0,1
0,1,233818,0,3
0,1,235142,0,2
0,1,236453,0,0
0,1,238397,0,0
0,0,18529,0,0
0,0,19445,0,3
0,0,20273,0,2
0,0,21546,0,1
0,0,21997,0,0
0,0,22371,0,2
0,0,22785,0,1
0,0,23222,0,0
0,0,23644,0,0
0,0,24075,0,1
0,0,24517,0,0
0,0,25411,0,1
0,0,25827,0,0
0,0,26271,0,2
0,0,26659,0,0
0,0,27121,0,3
0,0,27536,0,2
0,0,27757,0,1
0,0,27974,0,2
0,0,28398,0,0
0,0,28823,0,1
0,0,29281,0,0
0,0,29737,0,2
0,0,30144,0,0
0,0,30572,0,3
0,0,30987,0,2
0,0,31194,0,1
0,0,31398,0,2
0,0,31855,0,0
0,0,32302,0,1
0,0,33190,0,2
0,0,34064,0,3
0,0,34883,0,0
0,0,35741,0,0
0,0,36544,0,1
0,0,37417,0,2
0,0,38269,0,3
0,0,39116,0,2
0,0,39971,0,3
0,0,40844,0,1
0,0,41713,0,2
0,0,42590,0,0
0,0,43472,0,2
0,0,43902,0,3
0,0,44332,0,2
0,0,45282,0,3
0,0,46081,0,0
0,0,46851,0,2
0,0,47690,0,0
0,0,48644,0,1
0,0,49488,0,0
0,0,50331,0,2
0,0,51200,0,0
0,0,52071,0,1
0,0,52944,0,0
0,0,53742,0,2
0,0,54618,0,0
0,0,55592,0,2
0,0,56464,0,1
0,0,57357,0,0
0,0,58273,0,0
0,0,59150,0,3
0,0,60013,0,2
0,0,61307,0,1
0,0,61790,0,0
0,0,62150,0,2
0,0,62571,0,1
0,0,62993,0,0
0,0,63433,0,0
0,0,63845,0,1
0,0,64306,0,0
0,0,65187,0,1
0,0,65589,0,0
0,0,66021,0,2
0,0,66436,0,0
0,0,66908,0,3
0,0,67357,0,2
0,0,67572,0,1
0,0,67809,0,2
0,0,68230,0,0
0,0,68632,0,1
0,0,69105,0,0
0,0,69588,0,2
0,0,69932,0,0
0,0,70374,0,3
0,0,70796,0,2
0,0,71024,0,1
0,0,71195,0,2
0,0,71636,0,0
0,0,72033,0,1
0,0,72879,0,2
0,0,73775,0,3
0,0,75497,0,3
0,0,77233,0,2
0,0,78945,0,1
0,0,79848,0,0
0,0,80747,0,2
0,0,82394,0,3
0,0,84125,0,2
0,0,85924,0,0
0,0,86340,0,1
0,0,86787,0,2
0,0,87214,0,3
0,0,87655,0,2
0,0,88608,0,1
0,0,89451,0,3
0,0,89887,0,2
0,0,90330,0,3
0,0,90746,0,2
0,0,91268,0,1
0,0,92217,0,2
0,0,93072,0,0
0,0,94737,0,1
0,0,95113,0,0
0,0,95571,0,2
0,0,96031,0,0
0,0,96513,0,3
0,0,96994,0,2
0,0,97172,0,1
0,0,97353,0,2
0,0,97809,0,0
0,0,98221,0,1
0,0,98708,0,0
0,0,99131,0,2
0,0,99555,0,0
0,0,99981,0,3
0,0,100438,0,2
0,0,100683,0,1
0,0,100930,0,2
0,0,101346,0,0
0,0,101749,0,1
0,0,102623,0,2
0,0,103601,0,3
0,0,104444,0,1
0,0,105403,0,0
0,0,106241,0,2
0,0,107106,0,0
0,0,108021,0,1
0,0,108865,0,2
0,0,109794,0,3
0,0,110715,0,1
0,0,111602,0,3
0,0,112500,0,1
0,0,113426,0,3
0,0,114342,0,2
0,0,115599,0,1
0,0,116034,0,0
0,0,116428,0,2
0,0,116862,0,1
0,0,117374,0,0
0,0,117795,0,0
0,0,118251,0,1
0,0,118698,0,0
0,0,119585,0,1
0,0,120012,0,0
0,0,120477,0,2
0,0,120896,0,0
0,0,121327,0,3
0,0,121792,0,2
0,0,122016,0,1
0,0,122228,0,2
0,0,122643,0,0
0,0,123095,0,1
0,0,123537,0,0
0,0,123968,0,2
0,0,124399,0,0
0,0,124847,0,3
0,0,125339,0,2
0,0,125573,0,1
0,0,125790,0,2
0,0,126196,0,0
0,0,126684,0,1
0,0,127552,0,2
0,0,128381,0,3
0,0,128817,0,1
0,0,129679,0,1
0,0,130141,0,2
0,0,130603,0,0
0,0,131471,0,0
0,0,131868,0,2
0,0,132314,0,0
0,0,132796,0,3
0,0,133228,0,2
0,0,133627,0,1
0,0,135414,0,1
0,0,137132,0,2
0,0,138917,0,3
0,0,140707,0,0
0,0,141651,0,3
0,0,142530,0,2
0,0,143780,0,1
0,0,144247,0,0
0,0,144633,0,2
0,0,145089,0,1
0,0,145531,0,0
0,0,145974,0,0
0,0,146404,0,1
0,0,146866,0,0
0,0,147710,0,1
0,0,148157,0,0
0,0,148600,0,2
0,0,149050,0,0
0,0,149527,0,3
0,0,149975,0,2
0,0,150212,0,1
0,0,150411,0,2
0,0,150782,0,0
0,0,151209,0,1
0,0,151710,0,0
0,0,152132,0,2
0,0,152524,0,0
0,0,152982,0,3
0,0,153412,0,2
0,0,153648,0,1
0,0,153854,0,2
0,0,154270,0,0
0,0,154768,0,1
0,0,155681,0,2
0,0,156539,0,3
0,0,158321,0,2
0,0,160127,0,1
0,0,161822,0,0
0,0,163550,0,1
0,0,165361,0,0
0,0,167120,0,2
0,0,168899,0,0
0,0,170723,0,1
0,0,172472,0,2
0,0,174338,0,0
0,0,175140,0,3
0,0,176120,0,2
0,0,177430,0,1
0,0,177830,0,0
0,0,178212,0,2
0,0,178618,0,1
0,0,179125,0,0
0,0,179581,0,0
0,0,179988,0,1
0,0,180450,0,0
0,0,181378,0,1
0,0,181820,0,0
0,0,182267,0,2
0,0,182632,0,0
0,0,183140,0,3
0,0,183577,0,2
0,0,183777,0,1
0,0,184035,0,2
0,0,184461,0,0
0,0,184939,0,1
0,0,185355,0,0
0,0,185865,0,2
0,0,186267,0,0
0,0,186710,0,3
0,0,187191,0,2
0,0,187412,0,1
0,0,187613,0,2
0,0,188094,0,0
0,0,188642,0,1
0,0,189466,0,2
0,0,190354,0,2
0,0,190734,0,1
0,0,192120,0,3
0,0,192522,0,1
0,0,193839,0,3
0,0,194230,0,0
0,0,194729,0,1
0,0,195588,0,3
0,0,196074,0,0
0,0,196521,0,1
0,0,197479,0,2
0,0,197777,0,0
0,0,198214,0,1
0,0,199112,0,0
0,0,199514,0,1
0,0,199940,0,2
0,0,200814,0,3
0,0,201230,0,0
0,0,201647,0,1
0,0,202113,0,0
0,0,202555,0,1
0,0,202981,0,2
0,0,203438,0,3
0,0,204360,0,3
0,0,205355,0,1
0,0,206068,0,2
0,0,206941,0,1
0,0,207748,0,2
0,0,208657,0,3
0,0,209533,0,1
0,0,210420,0,3
0,0,211247,0,0
0,0,212161,0,2
0,0,213044,0,1
0,0,214040,0,0
0,0,214913,0,1
0,0,215820,0,3
0,0,216668,0,3
0,0,217481,0,2
0,0,218431,0,1
0,0,219339,0,0
0,0,220316,0,1
0,0,221212,0,3
0,0,222117,0,2
0,0,223349,0,1
0,0,223855,0,0
0,0,224252,0,2
0,0,224714,0,1
0,0,225195,0,0
0,0,225622,0,0
0,0,226048,0,1
0,0,226525,0,0
0,0,227439,0,1
0,0,227860,0,0
0,0,228369,0,2
0,0,228769,0,0
0,0,229266,0,3
0,0,229728,0,2
0,0,229953,0,0
0,0,230149,0,2
0,0,230616,0,0
0,0,231073,0,1
0,0,231509,0,0
0,0,231962,0,2
0,0,232389,0,0
0,0,232891,0,3
0,0,233358,0,2
0,0,233593,0,0
0,0,233789,0,2
0,0,234270,0,0
0,0,234845,0,0
0,0,235467,0,2
0,0,236303,0,1
0,0,236881,0,3
0,0,238210,0,0
